,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Primary Built,Secondary Built,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Total Cu Cost,Total Fe Cost,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe,Primary current,Primary voltage,Primary power,Secondary current,Secondary voltage,Secondary power,Frequency,B max,bobbin,efficiency,Primary Layers,Secondary Layers,Weight Cu Primary,weight Cu Secondary
5571,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,230.0,145.0,125.0,25.0,6.8,7.0,18.8,223.30859849999996,71.89666036546944,46.39193979255734,37.54068883954731,6152.96475,37218.099749999994,148.87239899999997,6.476805,43371.06449999999,25,25,80,83,35,35,2000,2075,0.018666666666666665,0.019366666666666664,1125.5,4517.0,6.476805,148.87239899999997,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.1325947230507,1,1,3.1788,3.298005
5651,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,260.0,135.0,120.0,25.0,6.8,7.0,18.8,223.07594399999996,72.40831758034025,46.56266673759565,37.611576839410205,6196.75272,37179.32399999999,148.71729599999998,6.5228976,43376.07672,24,24,84,87,33,33,2016,2088,0.018816,0.019488,1128.48,4502.0,6.5228976,148.71729599999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.12996247604399,1,1,3.2042303999999997,3.3186671999999997
3327,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,150.0,185.0,140.0,25.0,6.8,7.0,18.8,220.45432499999998,77.80718336483932,48.69763108357009,35.174255375657864,6658.7913,36742.3875,146.96955,7.009254,43401.178799999994,30,30,72,75,40,40,2160,2250,0.02016,0.020999999999999998,1148.56,4825.0,7.009254,146.96955,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10376835815856,1,1,3.433104,3.57615
3606,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,155.0,185.0,130.0,25.0,6.8,7.0,18.8,221.29415099999997,76.23692501575297,50.40023458808051,35.470204761096,6524.4075299999995,36882.358499999995,147.52943399999998,6.8677974,43406.76602999999,29,29,73,76,36,36,2117,2204,0.019758666666666664,0.020570666666666664,1079.52,4794.5,6.8677974,147.52943399999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11065619691364,1,1,3.3647598,3.5030376000000003
3612,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,155.0,185.0,125.0,30.0,6.8,7.0,18.8,221.29415099999997,76.23692501575297,52.05975214762001,35.37576557026437,6524.4075299999995,36882.358499999995,147.52943399999998,6.8677974,43406.76602999999,29,29,73,76,35,35,2117,2204,0.019758666666666664,0.020570666666666664,1038.0,4810.0,6.8677974,147.52943399999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11065619691364,1,1,3.3647598,3.5030376000000003
5289,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,205.0,155.0,130.0,25.0,6.8,7.0,18.8,223.58097449999997,72.02016383112792,46.253499711227036,37.24172217545329,6163.534260000001,37263.495749999995,149.053983,6.487930800000001,43427.030009999995,26,26,77,80,36,36,2002,2080,0.01868533333333333,0.01941333333333333,1131.52,4566.5,6.487930800000001,149.053983,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.12885984645823,1,1,3.1819788,3.305952
3019,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,180.0,165.0,25.0,6.8,7.0,18.8,219.19458599999996,80.73597983616887,44.73800041748514,34.83826269444723,6909.4396799999995,36532.431,146.12972399999998,7.2730944,43441.87067999999,32,32,70,73,47,47,2240,2336,0.020906666666666664,0.021802666666666665,1320.66,4853.5,7.2730944,146.12972399999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.08803312877654,1,1,3.560256,3.7128384
4979,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,190.0,165.0,125.0,25.0,6.8,7.0,18.8,224.14842449999998,71.10270951480781,47.72657527318247,36.929438076361,6085.0179,37358.07075,149.43228299999998,6.405282,43443.08865,26,26,76,79,35,35,1976,2054,0.018442666666666666,0.019170666666666666,1075.5,4625.0,6.405282,149.43228299999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.13216190482895,1,1,3.1406544,3.2646276000000003
5430,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,215.0,150.0,130.0,25.0,6.8,7.0,18.8,223.26320250000003,72.937618147448,46.300704510733645,37.384051708963945,6242.050619999999,37210.53375,148.842135,6.570579599999999,43452.584370000004,26,26,78,81,36,36,2028,2106,0.018928,0.019655999999999996,1144.52,4539.0,6.570579599999999,148.842135,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.12320276374697,1,1,3.2233032,3.3472764
4106,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,165.0,180.0,125.0,25.0,6.8,7.0,18.8,222.463098,74.59609325771896,50.62940874078576,35.99112495342259,6383.98404,37077.183,148.308732,6.719983200000001,43461.16704,28,28,74,77,35,35,2072,2156,0.019338666666666664,0.020122666666666667,1050.5,4735.5,6.719983200000001,148.308732,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11510650040816,1,1,3.2932368,3.4267464000000003
4111,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,165.0,180.0,120.0,30.0,6.8,7.0,18.8,222.463098,74.59609325771896,52.36568840116584,35.88786918268365,6383.98404,37077.183,148.308732,6.719983200000001,43461.16704,28,28,74,77,33,33,2072,2156,0.019338666666666664,0.020122666666666667,1008.48,4752.0,6.719983200000001,148.308732,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11510650040816,1,1,3.2932368,3.4267464000000003
4687,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,180.0,165.0,140.0,25.0,6.8,7.0,18.8,222.463098,74.59609325771896,46.105078831224965,36.57586785325695,6383.98404,37077.183,148.308732,6.719983200000001,43461.16704,28,28,74,77,40,40,2072,2156,0.019338666666666664,0.020122666666666667,1176.56,4644.0,6.719983200000001,148.308732,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11510650040816,1,1,3.2932368,3.4267464000000003
5095,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,195.0,160.0,130.0,25.0,6.8,7.0,18.8,223.07594399999996,73.8374291115312,47.668250971886685,37.01495266467455,6319.05705,37179.32399999999,148.71729599999998,6.651639,43498.381049999996,27,27,76,79,36,36,2052,2133,0.019152,0.019908,1118.52,4590.0,6.651639,148.71729599999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.1164817809688,1,1,3.2614488,3.3901902
4320,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,170.0,175.0,130.0,25.0,6.8,7.0,18.8,222.83761500000003,74.59609325771896,49.01548648091427,36.2213229369137,6383.98404,37139.6025,148.55841,6.719983200000001,43523.586540000004,28,28,74,77,36,36,2072,2156,0.019338666666666664,0.020122666666666667,1092.52,4707.0,6.719983200000001,148.55841,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11157443024663,1,1,3.2932368,3.4267464000000003
4515,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,175.0,170.0,135.0,25.0,6.8,7.0,18.8,222.83761500000003,74.59609325771896,47.5110724408618,36.41634214552533,6383.98404,37139.6025,148.55841,6.719983200000001,43523.586540000004,28,28,74,77,38,38,2072,2156,0.019338666666666664,0.020122666666666667,1134.54,4676.5,6.719983200000001,148.55841,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11157443024663,1,1,3.2932368,3.4267464000000003
5487,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,220.0,150.0,125.0,25.0,6.8,7.0,18.8,224.7102,71.01449275362319,46.346839207748815,37.50900308342471,6077.46825,37451.7,149.80679999999998,6.397335,43529.168249999995,25,25,79,82,35,35,1975,2050,0.018433333333333333,0.019133333333333332,1113.0,4550.0,6.397335,149.80679999999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.12769424611983,1,1,3.139065,3.25827
3318,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,150.0,180.0,155.0,25.0,6.8,7.0,18.8,220.62456000000003,79.30686830497794,45.94555704664629,35.18464313578183,6787.1353500000005,36770.76,147.08304,7.144353000000001,43557.895350000006,31,31,71,74,44,44,2201,2294,0.020542666666666664,0.021410666666666665,1256.12,4827.0,7.144353000000001,147.08304,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.08802499907189,1,1,3.4982694,3.6460836
5366,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,210.0,155.0,125.0,25.0,6.8,7.0,18.8,225.34006949999997,70.13232514177693,46.300704510733645,37.39904396074275,6001.971750000001,37556.67825,150.226713,6.317865,43558.649999999994,25,25,78,81,35,35,1950,2025,0.018199999999999997,0.0189,1100.5,4579.0,6.317865,150.226713,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.13007443159623,1,1,3.09933,3.218535
4845,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,185.0,170.0,120.0,25.0,6.8,7.0,18.8,224.86341149999998,71.10270951480781,49.363305465523624,36.809902295573444,6085.0179,37477.23525,149.908941,6.405282,43562.25315,26,26,76,79,33,33,1976,2054,0.018442666666666666,0.019170666666666666,1032.48,4658.0,6.405282,149.908941,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.12541671625434,1,1,3.1406544,3.2646276000000003
3867,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,180.0,135.0,25.0,6.8,7.0,18.8,222.25881599999994,76.23692501575297,48.853318990991205,35.76121824277906,6524.4075299999995,37043.13599999999,148.17254399999996,6.8677974,43567.54352999999,29,29,73,76,38,38,2117,2204,0.019758666666666664,0.020570666666666664,1121.04,4768.0,6.8677974,148.17254399999996,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10155979550551,1,1,3.3647598,3.5030376000000003
3599,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,155.0,180.0,145.0,25.0,6.8,7.0,18.8,221.64597,77.80718336483932,47.30636985612501,35.49232083923134,6658.7913,36940.995,147.76398,7.009254,43599.7863,30,30,72,75,41,41,2160,2250,0.02016,0.020999999999999998,1189.58,4798.5,7.009254,147.76398,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09253346846859,1,1,3.433104,3.57615
4977,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,190.0,160.0,140.0,25.0,6.8,7.0,18.8,224.25624000000002,72.88468809073723,44.78984236683311,36.93751304839399,6237.52083,37376.04,149.50416,6.5658114,43613.56083,27,27,75,78,40,40,2025,2106,0.0189,0.019655999999999996,1190.56,4626.0,6.5658114,149.50416,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11433561834497,1,1,3.218535,3.3472764
4509,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,175.0,165.0,150.0,25.0,6.8,7.0,18.8,222.83761500000003,76.23692501575297,44.78147425235509,36.41634214552533,6524.4075299999995,37139.6025,148.55841,6.8677974,43664.01003,29,29,73,76,43,43,2117,2204,0.019758666666666664,0.020570666666666664,1245.6,4676.5,6.8677974,148.55841,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09610277259634,1,1,3.3647598,3.5030376000000003
4100,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,165.0,175.0,140.0,25.0,6.8,7.0,18.8,222.83761500000003,76.23692501575297,47.40760432318654,36.01603903144436,6524.4075299999995,37139.6025,148.55841,6.8677974,43664.01003,29,29,73,76,40,40,2117,2204,0.019758666666666664,0.020570666666666664,1162.56,4739.5,6.8677974,148.55841,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09610277259634,1,1,3.3647598,3.5030376000000003
5637,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,245.0,140.0,125.0,25.0,6.8,7.0,18.8,225.77700599999997,70.71455576559546,44.93807310192532,37.72796052768572,6051.799440000001,37629.501,150.518004,6.3703152,43681.30044,24,24,82,85,35,35,1968,2040,0.018368,0.019039999999999998,1150.5,4539.5,6.3703152,150.518004,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.12046030449275,1,1,3.1279391999999997,3.2423759999999997
5199,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,200.0,160.0,125.0,25.0,6.8,7.0,18.8,225.16416,72.02016383112792,47.77647863361264,37.20721257670872,6163.534260000001,37527.36,150.10944,6.487930800000001,43690.89426,26,26,77,80,35,35,2002,2080,0.01868533333333333,0.01941333333333333,1088.0,4604.0,6.487930800000001,150.10944,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11392634641545,1,1,3.1819788,3.305952
4314,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,170.0,170.0,145.0,25.0,6.8,7.0,18.8,223.030548,76.23692501575297,46.05319836311593,36.2345080866367,6524.4075299999995,37171.758,148.68703200000002,6.8677974,43696.16553,29,29,73,76,41,41,2117,2204,0.019758666666666664,0.020570666666666664,1204.08,4709.0,6.8677974,148.68703200000002,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09428390125959,1,1,3.3647598,3.5030376000000003
3613,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,155.0,190.0,120.0,25.0,6.8,7.0,18.8,223.93279349999997,74.59609325771896,52.36568840116584,35.54082162164353,6383.98404,37322.132249999995,149.28852899999998,6.719983200000001,43706.11629,28,28,74,77,33,33,2072,2156,0.019338666666666664,0.020122666666666667,1008.48,4840.0,6.719983200000001,149.28852899999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10124727482602,1,1,3.2932368,3.4267464000000003
3590,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,155.0,175.0,160.0,25.0,6.8,7.0,18.8,221.64597,79.30686830497794,44.75632288581073,35.49232083923134,6787.1353500000005,36940.995,147.76398,7.144353000000001,43728.13035000001,31,31,71,74,46,46,2201,2294,0.020542666666666664,0.021410666666666665,1296.64,4798.5,7.144353000000001,147.76398,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.07839805667433,1,1,3.4982694,3.6460836
3860,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,175.0,150.0,25.0,6.8,7.0,18.8,222.4404,77.80718336483932,46.00004036595029,35.77295547044575,6658.7913,37073.4,148.2936,7.009254,43732.1913,30,30,72,75,43,43,2160,2250,0.02016,0.020999999999999998,1230.6,4770.0,7.009254,148.2936,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.0850449862026,1,1,3.433104,3.57615
4843,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,185.0,165.0,135.0,25.0,6.8,7.0,18.8,225.17834625,72.88468809073723,46.155727291896056,36.83288755852362,6237.52083,37529.724375,150.1188975,6.5658114,43767.245205,27,27,75,78,38,38,2025,2106,0.0189,0.019655999999999996,1148.04,4661.0,6.5658114,150.1188975,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10563983394943,1,1,3.218535,3.3472764
5532,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,225.0,150.0,120.0,25.0,6.8,7.0,18.8,225.9869625,71.89666036546944,47.982900134989805,37.616677138754476,6152.96475,37664.49375,150.657975,6.476805,43817.4585,25,25,80,83,33,33,2000,2075,0.018666666666666665,0.019366666666666664,1080.48,4560.0,6.476805,150.657975,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10733162487827,1,1,3.1788,3.298005
5197,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,200.0,155.0,140.0,25.0,6.8,7.0,18.8,225.16416,73.8374291115312,44.837838540299195,37.20721257670872,6319.05705,37527.36,150.10944,6.651639,43846.417050000004,27,27,76,79,40,40,2052,2133,0.019152,0.019908,1204.56,4604.0,6.651639,150.10944,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09679053329164,1,1,3.2614488,3.3901902
5291,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,205.0,160.0,120.0,25.0,6.8,7.0,18.8,227.07079199999998,70.13232514177693,47.88853603993129,37.380100985454135,6001.971750000001,37845.132,151.380528,6.317865,43847.103749999995,25,25,78,81,33,33,1950,2025,0.018199999999999997,0.0189,1056.48,4617.0,6.317865,151.380528,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11374910487079,1,1,3.09933,3.218535
4692,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,180.0,170.0,130.0,25.0,6.8,7.0,18.8,225.73161,72.88468809073723,47.61722501441519,36.693169791022896,6237.52083,37621.935,150.48774,6.5658114,43859.45583,27,27,75,78,36,36,2025,2106,0.0189,0.019655999999999996,1105.52,4694.0,6.5658114,150.48774,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.100423110762,1,1,3.218535,3.3472764
4325,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,170.0,180.0,120.0,25.0,6.8,7.0,18.8,225.73161,72.88468809073723,50.87185595115927,36.31022486165639,6237.52083,37621.935,150.48774,6.5658114,43859.45583,27,27,75,78,33,33,2025,2106,0.0189,0.019655999999999996,1020.48,4754.0,6.5658114,150.48774,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.100423110762,1,1,3.218535,3.3472764
5644,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,250.0,140.0,120.0,25.0,6.8,7.0,18.8,226.41254999999995,71.56143667296786,46.52137334886707,37.77099392073954,6124.27608,37735.424999999996,150.94169999999997,6.446606399999999,43859.70108,24,24,83,86,33,33,1992,2064,0.018592,0.019264,1116.48,4546.0,6.446606399999999,150.94169999999997,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10647951666428,1,1,3.1660847999999997,3.2805215999999997
4520,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,175.0,175.0,125.0,25.0,6.8,7.0,18.8,225.91603125,72.88468809073723,49.1851070231758,36.51883207236332,6237.52083,37652.671875,150.6106875,6.5658114,43890.192705,27,27,75,78,35,35,2025,2106,0.0189,0.019655999999999996,1063.0,4725.0,6.5658114,150.6106875,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09868432758776,1,1,3.218535,3.3472764
5097,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,195.0,165.0,120.0,25.0,6.8,7.0,18.8,226.39552650000002,72.02016383112792,49.414920206589166,37.13882476227168,6163.534260000001,37732.58775,150.930351,6.487930800000001,43896.12201,26,26,77,80,33,33,2002,2080,0.01868533333333333,0.01941333333333333,1044.48,4639.5,6.487930800000001,150.930351,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10231457629641,1,1,3.1819788,3.305952
3874,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,185.0,125.0,25.0,6.8,7.0,18.8,225.07336800000002,74.59609325771896,50.62940874078576,35.8432756116731,6383.98404,37512.228,150.048912,6.719983200000001,43896.212040000006,28,28,74,77,35,35,2072,2156,0.019338666666666664,0.020122666666666667,1050.5,4815.0,6.719983200000001,150.048912,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09049438542735,1,1,3.2932368,3.4267464000000003
3879,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,185.0,120.0,30.0,6.8,7.0,18.8,225.07336800000002,74.59609325771896,52.36568840116584,35.74519210917604,6383.98404,37512.228,150.048912,6.719983200000001,43896.212040000006,28,28,74,77,33,33,2072,2156,0.019338666666666664,0.020122666666666667,1008.48,4831.0,6.719983200000001,150.048912,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09049438542735,1,1,3.2932368,3.4267464000000003
5431,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,215.0,155.0,120.0,25.0,6.8,7.0,18.8,226.92325499999998,71.01449275362319,47.936252875431926,37.5380940696107,6077.46825,37820.542499999996,151.28216999999998,6.397335,43898.010749999994,25,25,79,82,33,33,1975,2050,0.018433333333333333,0.019133333333333332,1068.48,4590.5,6.397335,151.28216999999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10682123885809,1,1,3.139065,3.25827
5652,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,265.0,135.0,120.0,25.0,6.8,7.0,18.8,227.36586599999998,70.20289855072464,44.99324966009353,37.80958924251707,6008.0114699999995,37894.310999999994,151.57724399999998,6.3242226,43902.32246999999,23,23,85,88,33,33,1955,2024,0.018246666666666668,0.018890666666666667,1140.48,4559.5,6.3242226,151.57724399999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.11030077725626,1,1,3.1072770000000003,3.2169456
3328,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,150.0,185.0,145.0,25.0,6.8,7.0,18.8,223.60367249999996,77.80718336483932,47.30636985612501,35.275074175127514,6658.7913,37267.27875,149.06911499999998,7.009254,43926.070049999995,30,30,72,75,41,41,2160,2250,0.02016,0.020999999999999998,1189.58,4877.0,7.009254,149.06911499999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.07408179246401,1,1,3.433104,3.57615
3607,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,155.0,185.0,135.0,25.0,6.8,7.0,18.8,224.54847675,76.23692501575297,48.853318990991205,35.57901766711731,6524.4075299999995,37424.746125,149.6989845,6.8677974,43949.153654999995,29,29,73,76,38,38,2117,2204,0.019758666666666664,0.020570666666666664,1121.04,4847.0,6.8677974,149.6989845,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.07997604032997,1,1,3.3647598,3.5030376000000003
5572,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,230.0,145.0,130.0,25.0,6.8,7.0,18.8,227.09348999999997,71.89666036546944,44.913096049918266,37.70728875791005,6152.96475,37848.915,151.39566,6.476805,44001.87975,25,25,80,83,36,36,2000,2075,0.018666666666666665,0.019366666666666664,1170.52,4569.0,6.476805,151.39566,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09689837546976,1,1,3.1788,3.298005
5605,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,235.0,145.0,125.0,25.0,6.8,7.0,18.8,228.16313325,69.86767485822305,44.896369256421266,37.792452214096684,5979.322799999999,38027.188875,152.1087555,6.294023999999999,44006.511675,24,24,81,84,35,35,1944,2016,0.018143999999999997,0.018816,1138.0,4578.0,6.294023999999999,152.1087555,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.10594371233024,1,1,3.0897935999999997,3.2042303999999997
4688,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,180.0,165.0,145.0,25.0,6.8,7.0,18.8,225.83375099999995,74.59609325771896,44.78788521956644,36.700425501659865,6383.98404,37638.95849999999,150.55583399999998,6.719983200000001,44022.94254,28,28,74,77,41,41,2072,2156,0.019338666666666664,0.020122666666666667,1218.58,4695.0,6.719983200000001,150.55583399999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.08332711546788,1,1,3.2932368,3.4267464000000003
4107,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,165.0,180.0,130.0,25.0,6.8,7.0,18.8,225.83375099999995,74.59609325771896,49.01548648091427,36.11060637054127,6383.98404,37638.95849999999,150.55583399999998,6.719983200000001,44022.94254,28,28,74,77,36,36,2072,2156,0.019338666666666664,0.020122666666666667,1092.52,4788.0,6.719983200000001,150.55583399999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.08332711546788,1,1,3.2932368,3.4267464000000003
5290,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,205.0,155.0,135.0,25.0,6.8,7.0,18.8,227.18711925,72.02016383112792,44.83385830066534,37.38922892636181,6163.534260000001,37864.519875,151.4580795,6.487930800000001,44028.054135,26,26,77,80,38,38,2002,2080,0.01868533333333333,0.01941333333333333,1175.04,4618.0,6.487930800000001,151.4580795,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.09485133314438,1,1,3.1819788,3.305952
